ts,ts_iso,topic,device_type,device_id,voltage,current_signed,current,power_signed,power,direction,ip,raw_payload
1771244993324,2026-02-16T18:29:53,battery/data,,,,,,,,,,"{""uptime_ms"":4224177,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771244998331,2026-02-16T18:29:58,battery/data,,,,,,,,,,"{""uptime_ms"":4229178,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245003324,2026-02-16T18:30:03,battery/data,,,,,,,,,,"{""uptime_ms"":4234179,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245008332,2026-02-16T18:30:08,battery/data,,,,,,,,,,"{""uptime_ms"":4239180,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245013331,2026-02-16T18:30:13,battery/data,,,,,,,,,,"{""uptime_ms"":4244181,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245018331,2026-02-16T18:30:18,battery/data,,,,,,,,,,"{""uptime_ms"":4249182,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245023331,2026-02-16T18:30:23,battery/data,,,,,,,,,,"{""uptime_ms"":4254183,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245028331,2026-02-16T18:30:28,battery/data,,,,,,,,,,"{""uptime_ms"":4259184,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245033331,2026-02-16T18:30:33,battery/data,,,,,,,,,,"{""uptime_ms"":4264185,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245038338,2026-02-16T18:30:38,battery/data,,,,,,,,,,"{""uptime_ms"":4269186,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245043331,2026-02-16T18:30:43,battery/data,,,,,,,,,,"{""uptime_ms"":4274187,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245048331,2026-02-16T18:30:48,battery/data,,,,,,,,,,"{""uptime_ms"":4279188,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245053365,2026-02-16T18:30:53,battery/data,,,,,,,,,,"{""uptime_ms"":4284189,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245058338,2026-02-16T18:30:58,battery/data,,,,,,,,,,"{""uptime_ms"":4289190,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245063338,2026-02-16T18:31:03,battery/data,,,,,,,,,,"{""uptime_ms"":4294191,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245068339,2026-02-16T18:31:08,battery/data,,,,,,,,,,"{""uptime_ms"":4299192,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245073338,2026-02-16T18:31:13,battery/data,,,,,,,,,,"{""uptime_ms"":4304193,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245078338,2026-02-16T18:31:18,battery/data,,,,,,,,,,"{""uptime_ms"":4309194,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245083342,2026-02-16T18:31:23,battery/data,,,,,,,,,,"{""uptime_ms"":4314195,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245088347,2026-02-16T18:31:28,battery/data,,,,,,,,,,"{""uptime_ms"":4319196,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245093345,2026-02-16T18:31:33,battery/data,,,,,,,,,,"{""uptime_ms"":4324197,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245098345,2026-02-16T18:31:38,battery/data,,,,,,,,,,"{""uptime_ms"":4329198,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245103345,2026-02-16T18:31:43,battery/data,,,,,,,,,,"{""uptime_ms"":4334199,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245108352,2026-02-16T18:31:48,battery/data,,,,,,,,,,"{""uptime_ms"":4339200,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245113345,2026-02-16T18:31:53,battery/data,,,,,,,,,,"{""uptime_ms"":4344201,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245118353,2026-02-16T18:31:58,battery/data,,,,,,,,,,"{""uptime_ms"":4349202,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245123359,2026-02-16T18:32:03,battery/data,,,,,,,,,,"{""uptime_ms"":4354203,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245128352,2026-02-16T18:32:08,battery/data,,,,,,,,,,"{""uptime_ms"":4359204,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245133352,2026-02-16T18:32:13,battery/data,,,,,,,,,,"{""uptime_ms"":4364205,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245138359,2026-02-16T18:32:18,battery/data,,,,,,,,,,"{""uptime_ms"":4369206,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245147137,2026-02-16T18:32:27,battery/data,,,,,,,,,,"{""uptime_ms"":4374207,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245148358,2026-02-16T18:32:28,battery/data,,,,,,,,,,"{""uptime_ms"":4379208,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245153358,2026-02-16T18:32:33,battery/data,,,,,,,,,,"{""uptime_ms"":4384209,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245158421,2026-02-16T18:32:38,battery/data,,,,,,,,,,"{""uptime_ms"":4389210,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245163365,2026-02-16T18:32:43,battery/data,,,,,,,,,,"{""uptime_ms"":4394211,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245168360,2026-02-16T18:32:48,battery/data,,,,,,,,,,"{""uptime_ms"":4399212,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245173359,2026-02-16T18:32:53,battery/data,,,,,,,,,,"{""uptime_ms"":4404213,""bus_V"":3.848,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245178383,2026-02-16T18:32:58,battery/data,,,,,,,,,,"{""uptime_ms"":4409214,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245183366,2026-02-16T18:33:03,battery/data,,,,,,,,,,"{""uptime_ms"":4414215,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245188375,2026-02-16T18:33:08,battery/data,,,,,,,,,,"{""uptime_ms"":4419216,""bus_V"":3.856,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245193360,2026-02-16T18:33:13,battery/data,,,,,,,,,,"{""uptime_ms"":4424217,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245198366,2026-02-16T18:33:18,battery/data,,,,,,,,,,"{""uptime_ms"":4429218,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245203369,2026-02-16T18:33:23,battery/data,,,,,,,,,,"{""uptime_ms"":4434219,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245208370,2026-02-16T18:33:28,battery/data,,,,,,,,,,"{""uptime_ms"":4439220,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245213366,2026-02-16T18:33:33,battery/data,,,,,,,,,,"{""uptime_ms"":4444221,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245218372,2026-02-16T18:33:38,battery/data,,,,,,,,,,"{""uptime_ms"":4449222,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245223365,2026-02-16T18:33:43,battery/data,,,,,,,,,,"{""uptime_ms"":4454223,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245228379,2026-02-16T18:33:48,battery/data,,,,,,,,,,"{""uptime_ms"":4459224,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245233372,2026-02-16T18:33:53,battery/data,,,,,,,,,,"{""uptime_ms"":4464225,""bus_V"":3.852,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245238386,2026-02-16T18:33:58,battery/data,,,,,,,,,,"{""uptime_ms"":4469226,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245243378,2026-02-16T18:34:03,battery/data,,,,,,,,,,"{""uptime_ms"":4474227,""bus_V"":3.848,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245248385,2026-02-16T18:34:08,battery/data,,,,,,,,,,"{""uptime_ms"":4479228,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245253384,2026-02-16T18:34:13,battery/data,,,,,,,,,,"{""uptime_ms"":4484229,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245258383,2026-02-16T18:34:18,battery/data,,,,,,,,,,"{""uptime_ms"":4489230,""bus_V"":3.848,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245263388,2026-02-16T18:34:23,battery/data,,,,,,,,,,"{""uptime_ms"":4494231,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245268388,2026-02-16T18:34:28,battery/data,,,,,,,,,,"{""uptime_ms"":4499232,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245273385,2026-02-16T18:34:33,battery/data,,,,,,,,,,"{""uptime_ms"":4504233,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245278387,2026-02-16T18:34:38,battery/data,,,,,,,,,,"{""uptime_ms"":4509234,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245283386,2026-02-16T18:34:43,battery/data,,,,,,,,,,"{""uptime_ms"":4514235,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245288392,2026-02-16T18:34:48,battery/data,,,,,,,,,,"{""uptime_ms"":4519236,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245293390,2026-02-16T18:34:53,battery/data,,,,,,,,,,"{""uptime_ms"":4524237,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245298402,2026-02-16T18:34:58,battery/data,,,,,,,,,,"{""uptime_ms"":4529238,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245303391,2026-02-16T18:35:03,battery/data,,,,,,,,,,"{""uptime_ms"":4534239,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245308399,2026-02-16T18:35:08,battery/data,,,,,,,,,,"{""uptime_ms"":4539240,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245313395,2026-02-16T18:35:13,battery/data,,,,,,,,,,"{""uptime_ms"":4544241,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245318397,2026-02-16T18:35:18,battery/data,,,,,,,,,,"{""uptime_ms"":4549242,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245323399,2026-02-16T18:35:23,battery/data,,,,,,,,,,"{""uptime_ms"":4554243,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245328399,2026-02-16T18:35:28,battery/data,,,,,,,,,,"{""uptime_ms"":4559244,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245333401,2026-02-16T18:35:33,battery/data,,,,,,,,,,"{""uptime_ms"":4564245,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245338399,2026-02-16T18:35:38,battery/data,,,,,,,,,,"{""uptime_ms"":4569246,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245343402,2026-02-16T18:35:43,battery/data,,,,,,,,,,"{""uptime_ms"":4574247,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245348405,2026-02-16T18:35:48,battery/data,,,,,,,,,,"{""uptime_ms"":4579248,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245353403,2026-02-16T18:35:53,battery/data,,,,,,,,,,"{""uptime_ms"":4584249,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245358404,2026-02-16T18:35:58,battery/data,,,,,,,,,,"{""uptime_ms"":4589250,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245363413,2026-02-16T18:36:03,battery/data,,,,,,,,,,"{""uptime_ms"":4594251,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245368415,2026-02-16T18:36:08,battery/data,,,,,,,,,,"{""uptime_ms"":4599252,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245373408,2026-02-16T18:36:13,battery/data,,,,,,,,,,"{""uptime_ms"":4604253,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245378408,2026-02-16T18:36:18,battery/data,,,,,,,,,,"{""uptime_ms"":4609254,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245383408,2026-02-16T18:36:23,battery/data,,,,,,,,,,"{""uptime_ms"":4614255,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245388409,2026-02-16T18:36:28,battery/data,,,,,,,,,,"{""uptime_ms"":4619256,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245393415,2026-02-16T18:36:33,battery/data,,,,,,,,,,"{""uptime_ms"":4624257,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245398415,2026-02-16T18:36:38,battery/data,,,,,,,,,,"{""uptime_ms"":4629258,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245403422,2026-02-16T18:36:43,battery/data,,,,,,,,,,"{""uptime_ms"":4634259,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245408417,2026-02-16T18:36:48,battery/data,,,,,,,,,,"{""uptime_ms"":4639260,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245413420,2026-02-16T18:36:53,battery/data,,,,,,,,,,"{""uptime_ms"":4644261,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245418420,2026-02-16T18:36:58,battery/data,,,,,,,,,,"{""uptime_ms"":4649262,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245423420,2026-02-16T18:37:03,battery/data,,,,,,,,,,"{""uptime_ms"":4654263,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245428420,2026-02-16T18:37:08,battery/data,,,,,,,,,,"{""uptime_ms"":4659264,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245433420,2026-02-16T18:37:13,battery/data,,,,,,,,,,"{""uptime_ms"":4664265,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245438424,2026-02-16T18:37:18,battery/data,,,,,,,,,,"{""uptime_ms"":4669266,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245443420,2026-02-16T18:37:23,battery/data,,,,,,,,,,"{""uptime_ms"":4674267,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245448422,2026-02-16T18:37:28,battery/data,,,,,,,,,,"{""uptime_ms"":4679268,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245453421,2026-02-16T18:37:33,battery/data,,,,,,,,,,"{""uptime_ms"":4684269,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245458429,2026-02-16T18:37:38,battery/data,,,,,,,,,,"{""uptime_ms"":4689270,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245463428,2026-02-16T18:37:43,battery/data,,,,,,,,,,"{""uptime_ms"":4694271,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245468426,2026-02-16T18:37:48,battery/data,,,,,,,,,,"{""uptime_ms"":4699272,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245473424,2026-02-16T18:37:53,battery/data,,,,,,,,,,"{""uptime_ms"":4704273,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245478429,2026-02-16T18:37:58,battery/data,,,,,,,,,,"{""uptime_ms"":4709274,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245483435,2026-02-16T18:38:03,battery/data,,,,,,,,,,"{""uptime_ms"":4714275,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245488433,2026-02-16T18:38:08,battery/data,,,,,,,,,,"{""uptime_ms"":4719276,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245493431,2026-02-16T18:38:13,battery/data,,,,,,,,,,"{""uptime_ms"":4724277,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245498450,2026-02-16T18:38:18,battery/data,,,,,,,,,,"{""uptime_ms"":4729278,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245503435,2026-02-16T18:38:23,battery/data,,,,,,,,,,"{""uptime_ms"":4734279,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245508440,2026-02-16T18:38:28,battery/data,,,,,,,,,,"{""uptime_ms"":4739280,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245513438,2026-02-16T18:38:33,battery/data,,,,,,,,,,"{""uptime_ms"":4744281,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245518437,2026-02-16T18:38:38,battery/data,,,,,,,,,,"{""uptime_ms"":4749282,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245523440,2026-02-16T18:38:43,battery/data,,,,,,,,,,"{""uptime_ms"":4754283,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245528442,2026-02-16T18:38:48,battery/data,,,,,,,,,,"{""uptime_ms"":4759284,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245533436,2026-02-16T18:38:53,battery/data,,,,,,,,,,"{""uptime_ms"":4764285,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245538434,2026-02-16T18:38:58,battery/data,,,,,,,,,,"{""uptime_ms"":4769286,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245543438,2026-02-16T18:39:03,battery/data,,,,,,,,,,"{""uptime_ms"":4774287,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245548438,2026-02-16T18:39:08,battery/data,,,,,,,,,,"{""uptime_ms"":4779288,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245553440,2026-02-16T18:39:13,battery/data,,,,,,,,,,"{""uptime_ms"":4784289,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245558437,2026-02-16T18:39:18,battery/data,,,,,,,,,,"{""uptime_ms"":4789290,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245563443,2026-02-16T18:39:23,battery/data,,,,,,,,,,"{""uptime_ms"":4794291,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245568447,2026-02-16T18:39:28,battery/data,,,,,,,,,,"{""uptime_ms"":4799292,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
